artifact_key,feature_set,category,model,balance_method,feature,tp_missing_rate,fp_missing_rate,tn_missing_rate,fn_missing_rate,missing_tp_tn_gap,missing_tp_fp_gap,overall_missing_rate,missing_signal_type,group_source,threshold
Base_LR_SMOTE,Base,supervised,LR,SMOTE,468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
