feature,n_models,mean_tp_mean_positive_shap,max_tp_mean_positive_shap,mean_fp_mean_positive_shap,mean_tp_fp_shap_gap,mean_tp_positive_push_rate,mean_fp_positive_push_rate,mean_tp_vs_tn_smd,mean_tp_vs_fp_smd,avg_tp_trigger_rate,avg_fp_trigger_rate,avg_tn_trigger_rate,fp_evidence_coverage,dominant_monitor_direction,appeared_in_topn_models,avg_rank,best_rank,worst_rank,avg_mean_positive_shap,max_mean_positive_shap,appeared_categories,appeared_feature_sets,tp_fp_ratio,score_tp_shap,score_gap,score_ratio,score_fp_penalty,final_candidate_score,tp_signal_available,gap_positive,ratio_pass,tp_fp_priority_candidate,recommendation
NA_157,1,0.010322116950423567,0.010322116950423567,0.010143464926281636,0.00017865202414193114,0.9285714285714286,0.9125,0.05962958105950904,0.05389084435523359,,,,1.0,flat,,,,,,,,,1.017612524461838,0.017614615702777166,0.36203443999041407,0.060187805457092264,0.986381560360425,0.22633189540569604,1,1,0,0,review
337,5,0.07694907596005622,0.2020797406237301,0.11757095273404528,-0.040621876773989055,0.6473960821786908,0.3271917808219178,0.3567204444254951,0.03554479269529387,0.01533683707596751,0.04238141339411562,0.010172206595408701,1.0,high,,,,,,,,,0.6544905367410015,0.13131302505389453,0.2691422988270259,0.04317353391915038,0.8421512831352724,0.2261177347670229,1,0,0,0,false_positive_risk
10,1,0.006050353575271095,0.006050353575271095,0.005078110406298046,0.0009722431689730493,0.2857142857142857,0.4375,0.17620955570092436,0.22908360390030008,0.03571428571428571,0.005405405405405406,0.01015228426395939,1.0,high,,,,,,,,,1.1914576665696832,0.01032488331668737,0.36384123962814435,0.06727505254721229,0.9931822172646266,0.22605555745102335,1,1,0,0,review
8,8,0.01408817598974762,0.05323964968796269,0.015589705194151154,-0.0015015292044035337,0.6263978104744762,0.45181934931506845,0.030880712348852868,-0.14941639072899704,0.0,0.0029982716319859257,0.010379472671926602,1.0,high,,,,,,,,,0.9036845671099112,0.024041367405967393,0.3582091064356865,0.05520381900836842,0.9790695328737984,0.22602699598214643,1,0,0,0,false_positive_risk
182,8,0.01745076781367984,0.08728594046767069,0.020601467385657265,-0.0031506995719774267,0.627235113522209,0.4654323630136986,-0.24552447985545953,-0.17101873206659196,0.0,0.009308540035852247,0.010379472671926602,1.0,low,,,,,,,,,0.8470643127988573,0.0297796053108805,0.35445437650693695,0.05261476645307323,0.9723408280979688,0.22600519117684484,1,0,0,0,false_positive_risk
116,3,0.03141699042201131,0.051743966097203234,0.04281576342377336,-0.011398773001762057,0.12681159420289856,0.12899543378995434,0.02406288109983414,0.05315127105392842,0.0,0.01099467240632785,0.010211968446355238,1.0,low,,,,,,,,,0.7337715810660307,0.053612860179699046,0.3356756688789945,0.04718705627281829,0.9425163004903565,0.2258368860391773,1,0,0,0,false_positive_risk
452,8,0.047495593920053855,0.1079629768785114,0.06926328684348125,-0.021767692923427395,0.7076121678777612,0.45625,-0.48380614022219787,-0.08553322282592093,0.010607479065896916,0.030239732804086053,0.010347160992285534,1.0,low,,,,,,,,,0.6857253833099595,0.08105087730502587,0.31206834805624756,0.044777264981701356,0.9070083154058584,0.22569713987581072,1,0,0,0,false_positive_risk
574,3,0.009568452887200764,0.013336541387529474,0.009643828358338232,-7.537547113746765e-05,0.9880952380952381,0.9617009132420091,-0.18656636036018673,-0.12181264075674313,0.011904761904761904,0.010032065964269353,0.013619406406548552,1.0,high,,,,,,,,,0.9921840716843227,0.01632849359173884,0.3614560857718296,0.059100234850850926,0.9870523637290679,0.22549350651132138,1,0,0,0,false_positive_risk
162,3,0.012092605613249346,0.013957664198079813,0.013372135362985043,-0.001279529749735698,0.5771221532091096,0.5969748858447489,-0.058488819439645325,0.04297479940721453,0.038302277432712216,0.01844619172225395,0.010211968446355238,1.0,low,,,,,,,,,0.9043137303801515,0.020635941420320037,0.35871454117608487,0.05523215384193446,0.9820468035709179,0.22511985004643215,1,0,0,0,false_positive_risk
376,1,0.05621537512506695,0.05621537512506695,0.08478761734178032,-0.028572242216713374,0.5,0.55,0.11191391154698241,0.23906011042357525,0.03571428571428571,0.0,0.01116751269035533,1.0,high,,,,,,,,,0.663013974062531,0.0959311189915243,0.2965761676329853,0.043614147878193704,0.886165619209599,0.22468468938310396,1,0,0,0,false_positive_risk
552,6,0.018534842359509092,0.04429487985397049,0.023589272954154628,-0.0050544305946455355,0.6721051115701218,0.4583333333333333,0.07472064233570173,0.14916550368002274,0.015881565564628445,0.0038588823038803372,0.010425360050051083,1.0,high,,,,,,,,,0.7857318195236987,0.03162957044978172,0.35012007849404186,0.049719124180797075,0.9683294522924547,0.2244646217935301,1,0,0,0,false_positive_risk
353,3,0.026988051585332722,0.048048518474351695,0.03708700714599119,-0.010098955560658469,0.36853002070393376,0.4848173515981735,0.1492776699217692,0.237082242723609,0.038302277432712216,0.002824858757062147,0.010211968446355238,1.0,high,,,,,,,,,0.7276955910487891,0.04605490903906632,0.3386350134949192,0.046886025199566146,0.9502076290596181,0.22441043560997734,1,0,0,0,false_positive_risk
37,8,0.013132816085945666,0.04145254954019741,0.015785455487485472,-0.002652639401539806,0.593625762567165,0.35888270547945206,0.3155613693667631,0.190973046603737,0.010993515443312604,0.010876526771510433,0.01203852209236175,1.0,high,,,,,,,,,0.8319567399469221,0.022411052845094,0.3555883293507606,0.05191052933474097,0.9788067219335944,0.2239036980035734,1,0,0,0,false_positive_risk
352,1,0.03768178721007616,0.03768178721007616,0.05515451193807595,-0.017472724727999787,0.39285714285714285,0.4875,-0.10870898689444582,0.009990142178359791,0.0,0.0,0.01015228426395939,1.0,high,,,,,,,,,0.6832040731750636,0.06430368924197069,0.32184686817974656,0.044648917166610694,0.9259505112762044,0.22380037071165482,1,0,0,0,false_positive_risk
285,1,0.0075229857448064295,0.0075229857448064295,0.007890898144708907,-0.0003679123999024772,0.75,0.5875,-0.0053069437266511236,-0.011263299279888986,0.0,0.010810810810810811,0.01015228426395939,1.0,high,,,,,,,,,0.9533750920167213,0.012837919146691938,0.36079005563734795,0.05741332560832577,0.9894058173546477,0.22379543120701106,1,0,0,0,false_positive_risk
71,3,0.024749583475791207,0.05407130673392658,0.03430452332292483,-0.009554939847133617,0.3923395445134576,0.36038812785388125,-0.2920292687651141,-0.16130983516363456,0.05279503105590062,0.03118221541718175,0.010211968446355238,1.0,low,,,,,,,,,0.7214670567729969,0.042234979880941645,0.33987359510021853,0.04657633554121431,0.9539433434597677,0.22356567193666185,1,0,0,0,false_positive_risk
9,8,0.01130576579026155,0.036358677669602026,0.013597156034270037,-0.002291390244008486,0.5942628243489761,0.43508133561643836,-0.08542485834825847,-0.009761948940455019,0.0,0.014720389993471118,0.010379472671926602,1.0,low,,,,,,,,,0.8314801831917419,0.019293205122316505,0.35641079927272135,0.051888220342076276,0.9817446947302189,0.22319263537218015,1,0,0,0,false_positive_risk
17,1,0.0018646098195048131,0.0018646098195048131,0.0016209641973876517,0.0002436456221171614,0.4642857142857143,0.5125,-0.03700221239717163,-0.0011790368661706854,0.03571428571428571,0.021621621621621623,0.01015228426395939,1.0,low,,,,,,,,,1.1503090706814012,0.0031819427704560363,0.36218241342741786,0.06564967003371235,0.9978237216532548,0.22283980730847572,1,1,0,0,review
7,1,0.004265776171276543,0.004265776171276543,0.00428903064917127,-2.3254477894726726e-05,0.6071428571428571,0.5375,0.04539549596821156,0.0864024577248347,0.03571428571428571,0.005405405405405406,0.01116751269035533,1.0,low,,,,,,,,,0.9945781506832505,0.007279515267264734,0.3615747516520155,0.05920321944014277,0.9942416220263466,0.22264903769317376,1,0,0,0,false_positive_risk
412,3,0.011814094875944195,0.020254262423800854,0.014930173772468594,-0.0031160788965244024,0.265527950310559,0.28299086757990866,-0.13899739784757562,-0.22595087719174525,0.0,0.006368011847463902,0.01272938207301987,1.0,low,,,,,,,,,0.7912898440425065,0.020160664921294705,0.3545331987370915,0.04998559722534076,0.9799550082928847,0.22241684586400196,1,0,0,0,false_positive_risk
362,1,0.002928387347773709,0.002928387347773709,0.0028294846376600616,9.890271011364724e-05,0.6785714285714286,0.6125,-0.06681226553085429,-0.18648898373528042,0.0,0.021621621621621623,0.01015228426395939,1.0,high,,,,,,,,,1.034954319524222,0.004997271200050884,0.3618528716442524,0.06092167786608528,0.9962011831234079,0.22235922385885393,1,1,0,0,review
173,8,0.026555507757841344,0.1138035794488375,0.038520317746732875,-0.011964809988891533,0.6570585397884984,0.40226883561643834,-0.09912500742122232,-0.03523207701730243,0.0,0.003042116001165841,0.013241031990998062,1.0,low,,,,,,,,,0.6893896341261013,0.04531677621878701,0.3343869505887909,0.044963452615659025,0.9482832911688852,0.22226381530417244,1,0,0,0,false_positive_risk
477,10,0.12692586593385052,0.7637730754604001,0.20545950442111974,-0.0785336384872692,0.7432207863155258,0.40407534246575344,0.6572759677897247,0.03294290758546562,0.030089160197966085,0.04066241603536131,0.01032609090133906,1.0,high,4.0,3.75,3.0,4.0,0.20650166600886882,0.7637730754604001,supervised,"Base,RFERF",0.6177658526504431,0.21659804494612406,0.1828271253583899,0.04124874537214702,0.7241536418106673,0.22215246884146272,1,0,0,0,false_positive_risk
44,1,0.0007080757061061855,0.0007080757061061855,0.0006177895043153232,9.028620179086231e-05,0.5714285714285714,0.575,-0.06956529122816939,-0.0032889733070554927,0.0,0.005405405405405406,0.01015228426395939,1.0,low,,,,,,,,,1.1461439554414634,0.0012083259191343727,0.36183325410666073,0.06548341640371191,0.9991705665533793,0.2220470465357323,1,1,0,0,review
275,3,2.224501126390417e-05,3.378193570903096e-05,1.886695242000891e-05,3.378058843895265e-06,0.6314699792960662,0.5318493150684932,-0.06478659546305787,-0.11961141257327527,0.0,0.002824858757062147,0.011136543245929604,1.0,high,,,,,,,,,1.1790463435055223,3.796094605395285e-05,0.3616353869779571,0.06678803818236953,0.9999746695577318,0.22186087506405583,1,1,0,0,review
91,8,0.026214095653296188,0.10250280549493053,0.03838654106993625,-0.012172445416640063,0.6345469413739048,0.4644691780821918,0.09578801201404813,-0.001146985356359119,0.0,0.0021162048719717457,0.010379472671926602,1.0,high,,,,,,,,,0.6828980919519906,0.04473415900501939,0.3339142189837579,0.04463332804910043,0.9484628974090978,0.221840884647865,1,0,0,0,false_positive_risk
432,1,0.011334661421818132,0.011334661421818132,0.014876353942923554,-0.0035416925211054218,0.21428571428571427,0.225,-0.04888103557834286,-0.05167917347220021,0.0,0.021621621621621623,0.01015228426395939,1.0,high,,,,,,,,,0.7619246937324888,0.019342515302369963,0.3535641877448258,0.04856825497942362,0.9800272658602346,0.2215226400263039,1,0,0,0,false_positive_risk
18,3,0.008555554898827452,0.022397355832720265,0.010977379077468244,-0.002421824178640793,0.4332298136645963,0.5546803652968036,0.2379261016209183,0.33498459698928484,0.038302277432712216,0.0018018018018018018,0.010211968446355238,1.0,high,,,,,,,,,0.7793804731029342,0.0145999907180546,0.356113835291487,0.049413598941203375,0.9852619617208026,0.22108306283498888,1,0,0,0,false_positive_risk
139,8,0.008130459889043163,0.019585337579473748,0.010381406117149316,-0.0022509462281061522,0.6500641003095199,0.4403039383561644,-0.22339152146177574,-0.19263748243201295,0.010993515443312604,0.00144052919629607,0.010379472671926602,1.0,low,,,,,,,,,0.7831752074135935,0.013874569249717986,0.35650287972719297,0.04959627175730873,0.9860621046547908,0.2210261564349859,1,0,0,0,false_positive_risk
357,1,0.002095532441325471,0.002095532441325471,0.0023376457512794104,-0.00024211330995393921,0.5714285714285714,0.5,0.1383426909506994,0.009898834998893545,0.0,0.032432432432432434,0.01015228426395939,1.0,high,,,,,,,,,0.8964285714285714,0.003576010504815675,0.361076467288519,0.054876361416989455,0.9968615174603677,0.22041476841791663,1,0,0,0,false_positive_risk
86,1,0.027956105906645136,0.027956105906645136,0.042908257270435415,-0.01495215136379028,0.42857142857142855,0.5625,0.02553566584983397,-0.06982133401382133,0.0,0.0,0.01116751269035533,1.0,low,,,,,,,,,0.651532075293755,0.04770688652888067,0.3275855549972457,0.04302006718297334,0.9423921198600734,0.220201646533328,1,0,0,0,false_positive_risk
546,1,0.025636865709883213,0.025636865709883213,0.03911133763141007,-0.01347447192152686,0.42857142857142855,0.425,-0.07024221120817584,-0.0462787163338779,0.0,0.0,0.01015228426395939,1.0,low,,,,,,,,,0.6554842473424997,0.04374912040545788,0.330949844906921,0.04322501993634817,0.9474897981481315,0.22017858543634222,1,0,0,0,false_positive_risk
15,8,0.006360372586291585,0.01897021606348953,0.008355459593333055,-0.0019950870070414707,0.5268775355306079,0.37011986301369865,0.018250805289271883,-0.025664464686246606,0.0,0.01535624462943319,0.010379472671926602,1.0,high,,,,,,,,,0.7612235467414169,0.010853928450152641,0.35708540430668284,0.04853412529993523,0.9887821052313308,0.22005222825518606,1,0,0,0,false_positive_risk
118,1,6.991052941693301e-05,6.991052941693301e-05,8.191478089427512e-05,-1.2004251477342113e-05,0.5714285714285714,0.5375,-0.1816044666345675,-0.06247542325104397,0.0,0.016216216216216217,0.01015228426395939,1.0,low,,,,,,,,,0.8534543906937183,0.00011930179779705372,0.3616003654774062,0.05291090710408965,0.9998900226394724,0.21909901404710586,1,0,0,0,false_positive_risk
555,1,0.001103299422179341,0.001103299422179341,0.0013894004566361302,-0.0002861010344567892,0.35714285714285715,0.4625,0.1711262245991133,0.059670973799935544,0.0,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,,,0.7940831003111466,0.0018827722472169544,0.3609763187356855,0.0501192046458919,0.9981346151052515,0.21888330695929598,1,0,0,0,false_positive_risk
39,8,0.012557055468453657,0.02943667705755483,0.020549944324349912,-0.007992888855896255,0.7220413757514692,0.47251712328767126,0.042601867509738954,0.0922000161513303,0.0,0.01087718190567788,0.01112412870313053,1.0,low,,,,,,,,,0.611050583410809,0.021428521639273935,0.3434299769770407,0.04089206866615148,0.9724100020642181,0.2170198156884739,1,0,0,0,false_positive_risk
1,1,0.004698452983987294,0.004698452983987294,0.0075751376577886265,-0.0028766846738013324,0.32142857142857145,0.3875,0.15860165944979726,0.04045504932193625,0.03571428571428571,0.02702702702702703,0.01015228426395939,1.0,high,,,,,,,,,0.6202465481477324,0.008017875025830503,0.35507823681836037,0.04138013136950034,0.9898297518940716,0.21698962251914755,1,0,0,0,false_positive_risk
442,1,0.012774500494768038,0.012774500494768038,0.025757278585557902,-0.012982778090789864,0.25,0.3875,-0.4113452807051027,-0.3844994870397352,0.03571428571428571,0.0,0.01116751269035533,1.0,low,,,,,,,,,0.4959569176663988,0.0217995899572754,0.33206930325904116,0.034536389993640566,0.9654187256281346,0.2117897775221641,1,0,0,0,false_positive_risk
200,10,0.09622144542872045,0.21702245528817063,0.166417302213643,-0.07019585678492254,0.7906639945218082,0.4190239726027397,0.4458506040286897,0.10781866870592596,0.012891802321205268,0.022895468565545644,0.01032609090133906,1.0,high,,,,,,,,,0.5781937583941446,0.16420118002277675,0.20181007527837672,0.03912518802025291,0.7765710236444616,0.2117056345611205,1,0,0,0,false_positive_risk
89,1,0.01966459418586904,0.01966459418586904,0.03849370345697396,-0.018829109271104923,0.42857142857142855,0.625,-0.2592537722792252,-0.4302746235414909,0.0,0.016216216216216217,0.01015228426395939,1.0,low,,,,,,,,,0.5108522282832304,0.03355748352773076,0.3187587350559491,0.03538596416523286,0.948319023051557,0.2109597090660793,1,0,0,0,false_positive_risk
468,6,0.028400858572230542,0.08353505133978033,0.053839090575948746,-0.025438232003718208,0.4526657855892136,0.2625,-0.41554799957009037,0.006458756518617302,0.03676936512889859,0.10625735333045429,0.1722583463587555,1.0,low,,,,,,,,,0.5275137129622673,0.04846585364044311,0.3037114898380834,0.03632640617015748,0.9277165731249838,0.21053672695413214,1,0,0,0,false_positive_risk
333,8,0.14961377996655148,0.449507690569758,0.25724545498407964,-0.10763167501752813,0.6098652479001826,0.4261558219178082,0.6214448443418159,0.014612467130273291,0.05940826081518603,0.029284233629518788,0.010379472671926602,1.0,high,2.0,7.5,6.0,9.0,0.4222407457978674,0.449507690569758,supervised,"Base,RFEXGB",0.5815993132932543,0.25531480127654654,0.11657850073100376,0.0393100226993523,0.6546267250179247,0.2104241477715827,1,0,0,0,false_positive_risk
521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16470443887839348,0.5282996584330992,,,,1.0,flat,,,,,,,,,0.0,0.0,0.3616276960207997,0.0,1.0,0.20848830880623992,0,0,0,0,drop
585,1,0.025147122006711365,0.025147122006711365,0.06050423962715277,-0.0353571176204414,0.5,0.3875,0.3335936973194557,-0.030670497731205868,0.07142857142857142,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,,,0.4156257836091535,0.04291337642332124,0.28112877951462406,0.029803580230521935,0.9187680598997434,0.19934150645979443,1,0,0,0,false_positive_risk
570,1,0.00027277155057163716,0.00027277155057163716,0.012517304900230489,-0.012244533349658852,0.03571428571428571,0.125,0.18130970650184947,0.15057996416002828,0.0,0.005405405405405406,0.01015228426395939,1.0,high,,,,,,,,,0.021791555989549672,0.00046548261960671476,0.33375009359991076,0.0018485139317252588,0.9831944840867671,0.19900037232283768,1,0,0,0,false_positive_risk
156,8,0.01269514735927609,0.052257892608663405,0.04654487539031692,-0.03384972803104083,0.36249503419751017,0.2567208904109589,0.004957177285789495,-0.052304717159952246,0.041555540978164225,0.002696070644524859,0.010648592171986824,1.0,low,,,,,,,,,0.2727507003255864,0.02166417442253437,0.2845607116648082,0.02068074488518103,0.9375096596043603,0.19192099820592842,1,0,0,0,false_positive_risk
309,1,0.14578759467394667,0.14578759467394667,0.2831267733508805,-0.13733917867693382,0.32142857142857145,0.55,-0.14061234726812577,-0.25843847940095066,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,,,0.5149198465002508,0.24878544456991805,0.048942278730180144,0.035616510531419864,0.6198789169925158,0.18330805525255683,1,0,0,0,false_positive_risk
66,1,0.143982673129219,0.143982673129219,0.28721651741018767,-0.14323384428096866,0.35714285714285715,0.5375,-0.7139132883005143,-0.4980203195804773,0.14285714285714285,0.032432432432432434,0.01015228426395939,1.0,low,,,,,,,,,0.5013035964209205,0.24570535939584567,0.03552166567611461,0.03484231438586235,0.6143880977292997,0.1773459161112751,1,0,0,0,false_positive_risk
544,1,0.10353909665774416,0.10353909665774416,0.2527648197157181,-0.14922572305797396,0.7142857142857143,0.825,-0.12205031639718825,-0.2968309966212236,,,,1.0,flat,,,,,,,,,0.4096262160778287,0.17668869734749748,0.02187972363312366,0.02943939908768253,0.6606423480217596,0.14919151064864855,1,0,0,0,false_positive_risk
222,1,0.015555935454126955,0.015555935454126955,0.1539880722034518,-0.13843213674932484,0.39285714285714285,0.25,-0.03464860442912248,-0.0996700114059526,0.0,0.010810810810810811,0.01015228426395939,1.0,high,,,,,,,,,0.10102039223904417,0.026546088000912318,0.046453898835680796,0.00825216376494232,0.7932582917417381,0.10553086677823145,1,0,0,0,false_positive_risk
