artifact_key,feature_set,category,model,balance_method,feature,group,n,non_null_n,missing_rate,mean,median,std,p01,p05,p25,p50,p75,p95,p99,group_source,threshold
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,19,FN,25,25,0.0,0.16719545062043725,0.1186448373903197,0.33499270528871566,-0.4792843382735927,-0.26618707959819476,-0.0752423518078854,0.1186448373903197,0.3771610896545808,0.6914790207612587,0.713799692298224,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,19,pred_anomaly,321,321,0.0,0.05033939923528839,-0.000629937536488,0.34284114964187773,-0.786162045534613,-0.4220324463087249,-0.1430240520966783,-0.000629937536488,0.2647170287103682,0.6708817909060603,0.7386634911948625,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,19,pred_normal,932,932,0.0,-0.01724029332558712,0.0834403884031107,1.1392655361207313,-1.9037666865987846,-0.6800232590358741,-0.1335661404284768,0.0834403884031107,0.3214644987196051,0.6397757703084064,0.8573077386771155,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,21,TP,58,58,0.0,0.5741415432784427,0.32320885567810176,1.8199480727455422,-1.8381353728417356,-1.2441024555272537,-0.05554358205718668,0.32320885567810176,0.6258360963470944,5.018950221449913,6.65261667204627,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,21,FP,263,263,0.0,0.15704539286440847,0.1449260107352739,1.4228088130890262,-1.514137856643977,-1.3429863254988619,-0.7405717478856297,0.1449260107352739,0.3539744793629261,2.196480350118294,6.582017454311056,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,21,TN,907,907,0.0,-0.08328476306932238,0.1488703214640976,0.7377909161240056,-1.5860426412304314,-1.3612879272806038,-0.5415812716164778,0.1488703214640976,0.40860318295713327,0.7651688728427886,1.2540582990590123,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,21,FN,25,25,0.0,0.041805951040909124,0.2297286914049819,0.5671078071652598,-1.16488491884956,-1.1495178842500633,-0.0376955760092598,0.2297286914049819,0.3654129804765146,0.5394359698322129,0.719690970139452,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,21,pred_anomaly,321,321,0.0,0.23240856022893802,0.1626754090149803,1.507742450071989,-1.5338515216666375,-1.340501409739703,-0.6139593734903914,0.1626754090149803,0.4076171052749274,3.69204464916636,6.689247485784857,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,21,pred_normal,932,932,0.0,-0.07992932545906939,0.1508424768285094,0.7337698036307235,-1.5852537790846666,-1.3601440771692448,-0.5141683120511537,0.1508424768285094,0.40830735965247145,0.7636897563194797,1.222799636533085,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,24,TP,58,58,0.0,-0.0811492743339208,0.1260232305935013,0.6960067498428575,-2.240518020418408,-1.4831906668213146,-0.44681481167307424,0.1260232305935013,0.29245426748417647,0.6715520683802267,0.8212394828918704,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,24,FP,263,263,0.0,-0.031314840723817544,0.1616604742103954,0.9208087881016485,-2.879587231120866,-1.9997827290342534,-0.3208585040140755,0.1616604742103954,0.5896878664061873,0.8323085883113792,2.157665710542636,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,24,TN,907,907,0.0,0.01575174092110554,0.0571583790491117,1.0426045993397781,-2.607854153888679,-1.7982441886816771,-0.4434962783113587,0.0571583790491117,0.58154301031071,1.6474559396215136,3.266640929810731,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,24,FN,25,25,0.0,-0.04227981648902033,0.1302929359378741,0.830908767977332,-1.6103038755779226,-1.5483692052679177,-0.5101346941176407,0.1302929359378741,0.5085634648631033,1.1496618360362,1.5902740171591656,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,24,pred_anomaly,321,321,0.0,-0.04031919321411657,0.1336748807651001,0.8836662525107681,-2.725624192861402,-1.9452911531514088,-0.3496050350454966,0.1336748807651001,0.5812752786484626,0.7524016869060987,2.056626165481594,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,24,pred_normal,932,932,0.0,0.014195100432636502,0.05758112215251495,1.0371694832498581,-2.6022669020236533,-1.79789472555879,-0.4502601679658107,0.05758112215251495,0.5811977729278847,1.642495751056628,3.2649499573971177,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,25,TP,58,58,0.0,-0.34484092834275043,0.41012689414885717,1.6610560975868844,-5.48423710302192,-4.481561307297346,-1.0672281556103584,0.41012689414885717,0.5485396141477228,0.7368090174517629,0.8069849690938276,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,25,FP,263,263,0.0,-0.31471325255690474,0.4090027299255162,1.3731640682576036,-5.467149806827137,-3.147178374191531,-1.2466101300000014,0.4090027299255162,0.5385626566655706,0.6921796977851241,0.851788534215085,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,25,TN,907,907,0.0,0.10695207348402187,0.449472641965793,0.7691195929039755,-1.3620168291681922,-1.2901714936544668,0.24065913748019518,0.449472641965793,0.5661046801374257,0.713651234450937,0.8426940456482556,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,25,FN,25,25,0.0,0.2044048412774463,0.4876942255593879,0.931681012329392,-2.692004280160744,-1.3235591710876957,0.4101268941488571,0.4876942255593879,0.6282147534770187,0.8364099676397788,0.9671952333832757,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,25,pred_anomaly,321,321,0.0,-0.32015688244967433,0.4090027299255162,1.4266811320339905,-5.497131266663642,-4.23267134824964,-1.2452049247208252,0.4090027299255162,0.5422161903914285,0.7164616450092907,0.8522606831888884,train_oof,0.20232788980713348
