anchor_rank,feature,n_models,mean_tp_mean_positive_shap,max_tp_mean_positive_shap,mean_fp_mean_positive_shap,mean_tp_fp_shap_gap,mean_tp_positive_push_rate,mean_fp_positive_push_rate,mean_tp_vs_tn_smd,mean_tp_vs_fp_smd,avg_tp_trigger_rate,avg_fp_trigger_rate,avg_tn_trigger_rate,fp_evidence_coverage,dominant_monitor_direction,appeared_in_topn_models,avg_rank,best_rank,worst_rank,avg_mean_positive_shap,max_mean_positive_shap,appeared_categories,appeared_feature_sets,tp_fp_ratio,score_tp_shap,score_gap,score_ratio,score_fp_penalty,final_candidate_score,tp_signal_available,gap_positive,ratio_pass,tp_fp_priority_candidate,recommendation,redundancy_cluster,cluster_size,dominant_monitor_direction_all,mean_suggested_threshold,threshold_defined_rate,mean_tp_trigger_rate_all,mean_fp_trigger_rate_all,mean_tn_trigger_rate_all,mean_ks_stat,mean_wasserstein_distance,mean_distribution_sep_score,mean_median_gap,mean_p95_gap,score_model_signal,score_distribution_sep,score_stability_anchor,score_fp_penalty_anchor,overall_anchor_score,anchor_recommendation
153,28,10,0.02444071872915656,0.06351830497208524,0.016440216439805054,0.008000502289351504,0.7934905319910611,0.5703938356164384,-0.8349603398061655,-0.17789310116935925,0.05334521949324842,0.04693652239903327,0.010443599714500047,1.0,low,,,,,,,,,1.486642150889248,0.04170790449105453,0.37984274886282304,0.0781107150143145,0.9779276512637277,0.2440508945845044,1,1,0,0,review,C113,1.0,low,-2.1922797916180636,1.0,0.05334521949324842,0.04693652239903327,0.010443599714500047,0.20267737617135206,0.45199691675932485,0.5227997478999946,-0.32850880915920233,-0.5646142293603595,0.2440508945845044,0.5318037517753442,0.0,0.9779276512637277,0.2440508945845044,review_anchor
154,553,5,0.03213434026484537,0.05535543123359996,0.026989893541838183,0.0051444467230071875,0.7590062111801241,0.4468493150684932,0.5273360284216291,0.15336003822442457,0.042713807931199235,0.01936617956428911,0.010172206595408701,1.0,high,,,,,,,,,1.190606410322907,0.05483701234409117,0.37334025674680194,0.06724173786766952,0.9637638382200412,0.24376161335721508,1,1,0,0,review,C114,1.0,high,0.19272462065745652,1.0,0.042713807931199235,0.01936617956428911,0.010172206595408701,0.10363505303264339,0.268597383901329,0.24524537871314306,0.03669315022287904,0.23216993306911204,0.24376161335721508,0.24946915722339422,0.0,0.9637638382200412,0.24376161335721508,review_anchor
155,316,10,0.04472753137443954,0.15933387837832255,0.04724663945958425,-0.0025191080851447124,0.7432213065520676,0.4675342465753425,-0.4725510638119461,-0.13701842480541299,0.023461118907256134,0.05000664501417231,0.01032609090133906,1.0,low,,,,,,,,,0.9466817510417941,0.07632719918585416,0.35589234526079155,0.05711900106044446,0.9365674833669507,0.24237913180136308,1,0,0,0,false_positive_risk,,,low,-1.7759562951706596,1.0,0.023461118907256134,0.05000664501417231,0.01032609090133906,0.17751004016064256,0.32056525660487134,0.4007400222493741,-0.2646619076612531,-0.587301838515911,0.24237913180136308,0.40764183260378783,0.0,0.9365674833669507,0.24237913180136308,review_anchor
156,58,8,0.030856394939394384,0.10552828251106987,0.026405468291656336,0.004450926647738046,0.6388093857415722,0.49631849315068494,0.23657196382168927,-0.019845014851261195,0.0,0.009908114476974513,0.011373411271009624,1.0,high,,,,,,,,,1.1685607919759735,0.05265620816360221,0.3717612927816463,0.06637442356883358,0.9645484773991864,0.24232060355362015,1,1,0,0,review,C115,1.0,high,2.1896112027473245,1.0,0.0,0.009908114476974513,0.011373411271009624,0.13728761198640715,0.20922456801418324,0.26585453022060573,0.4471203677215908,0.22084678848939765,0.24232060355362015,0.2704332532020167,0.0,0.9645484773991864,0.24232060355362015,review_anchor
157,425,6,0.03866717363440323,0.07855804846788161,0.0386972510431468,-3.0077408743569543e-05,0.519103024351503,0.33958333333333335,0.25635995242878384,-0.013018723518290212,0.015881565564628445,0.03465173707480919,0.010425360050051083,1.0,high,,,,,,,,,0.9992227507656801,0.06598524383650015,0.36155921762159415,0.05940266122730398,0.9480457436015642,0.2415469694266955,1,0,0,0,false_positive_risk,,,high,1.8245191537095915,1.0,0.015881565564628445,0.03465173707480919,0.010425360050051083,0.18741633199464525,0.17542337678097664,0.34349286283220676,0.09257079310869659,-0.03542853963888426,0.2415469694266955,0.3494087246521856,0.0,0.9480457436015642,0.2415469694266955,review_anchor
158,0,8,0.02619596579413268,0.11887300614775989,0.0209859191972893,0.005210046596843379,0.5615327399460149,0.42876712328767125,-0.21688551242390536,-0.07100774466411136,0.006529229729026889,0.02531621541567962,0.010379472671926602,1.0,low,,,,,,,,,1.2482639215306017,0.04470322053537751,0.37348961051549556,0.0694694645494368,0.9718246697803637,0.2410045312567234,1,1,0,0,review,C116,1.0,low,-2.13964623390288,1.0,0.006529229729026889,0.02531621541567962,0.010379472671926602,0.1877149624137576,0.3047220852846911,0.4152276251324618,-0.3215931475295564,0.792978363734119,0.2410045312567234,0.42237895058903047,0.0,0.9718246697803637,0.2410045312567234,review_anchor
159,525,6,0.04560704635319964,0.1293053667065805,0.05067581860096276,-0.005068772247763125,0.7124182232574728,0.40625,-0.07198845480445205,-0.1071871468683689,0.0,0.0055298425326337705,0.010425360050051083,1.0,low,,,,,,,,,0.899976509749626,0.07782808494699249,0.3500874262979758,0.05503663342870618,0.9319635270769109,0.24036114126162206,1,0,0,0,false_positive_risk,,,low,-1.1720496078496263,1.0,0.0,0.0055298425326337705,0.010425360050051083,0.1286273298321491,0.12410321940213588,0.20165198188309388,-0.08117394378833645,0.08368491835600222,0.24036114126162206,0.20512496601065056,0.0,0.9319635270769109,0.24036114126162206,review_anchor
160,NA_85,1,0.041363978469141326,0.041363978469141326,0.044035402078606775,-0.0026714236094654495,0.8571428571428571,0.9125,0.0008274317202962145,-0.07280280129856542,,,,1.0,flat,,,,,,,,,0.9393346379647735,0.07058732120274756,0.35554556261842474,0.05679476100868649,0.940878834838959,0.24034543295225966,1,0,0,0,false_positive_risk,,,flat,,0.0,,,,0.03088250437648028,0.030882504376480283,0.05994815571191823,0.0,0.0,0.24034543295225966,0.060980622595305914,0.0,0.940878834838959,0.24034543295225966,review_anchor
161,81,8,0.023784362213371855,0.05697513929078316,0.018528658282074208,0.005255703931297649,0.5688746713558757,0.3616438356164383,0.005896492714978663,0.01825381879003298,0.004078249336870027,0.015536066535862541,0.010379472671926602,1.0,low,,,,,,,,,1.2836526990398622,0.040587836985029324,0.3735935603338485,0.0708086678883558,0.9751237455592762,0.23998731102776505,1,1,0,0,review,C117,1.0,low,-0.29270826595257937,1.0,0.004078249336870027,0.015536066535862541,0.010379472671926602,0.0875604984038719,0.17228689430035052,0.14972463349923198,-0.02981143344257265,0.12679691486582212,0.23998731102776505,0.15230329040501203,0.0,0.9751237455592762,0.23998731102776505,review_anchor
162,165,5,0.020894336574878006,0.07613148232935874,0.01510329192882513,0.0057910446460528765,0.8779503105590063,0.5242465753424657,0.7703423570314085,0.13213275094353263,0.029622551361681793,0.028242130991048962,0.010397940229720213,1.0,low,,,,,,,,,1.3834292996085493,0.035656029756168835,0.3748123912340948,0.07447560529459783,0.9797225828662687,0.23957350861824242,1,1,0,0,review,C118,2.0,low,-0.2801359549353581,1.0,0.029622551361681793,0.028242130991048962,0.010397940229720213,0.0775821233652559,0.4256102264054217,0.2894612362542196,-0.005207909632497204,6.789161194664052,0.23957350861824242,0.294446529578223,0.0,0.9797225828662687,0.23957350861824242,review_anchor
163,490,6,0.05836997274046688,0.14649405254909278,0.0724062081883658,-0.014036235447898908,0.5801079841013919,0.4145833333333333,-0.050822106030027035,-0.0470133827506067,0.012409343342406223,0.008856681273445008,0.010425360050051083,1.0,high,,,,,,,,,0.8061459673266766,0.099607923776015,0.32967085617002534,0.05069381848013909,0.9027886838560569,0.2391620584430471,1,0,0,0,false_positive_risk,,,high,2.128151430957641,1.0,0.012409343342406223,0.008856681273445008,0.010425360050051083,0.08138193800844404,0.13390696903641902,0.11541732868091552,-0.07729502516236991,-0.35831429438322404,0.2391620584430471,0.11740512243732004,0.0,0.9027886838560569,0.2391620584430471,review_anchor
164,334,3,0.036195989858335297,0.04945886494784634,0.037598459032841626,-0.0014024691745063375,0.5957556935817805,0.6138127853881278,0.3065547933818995,-0.06340711479879764,0.038302277432712216,0.0036036036036036037,0.010211968446355238,1.0,low,,,,,,,,,0.9626987591890057,0.06176818712657901,0.35843464023517196,0.05782163630346908,0.9495209626492505,0.23875409044680207,1,0,0,0,false_positive_risk,,,low,-0.6699857487616372,1.0,0.038302277432712216,0.0036036036036036037,0.010211968446355238,0.08517145505097312,0.18578697332598093,0.18216505263046215,0.022600456385637846,0.11193873103945318,0.23875409044680207,0.18530241994256672,0.0,0.9495209626492505,0.23875409044680207,review_anchor
